1,1,54.0,60.81,120.16,61.28999999999999,1,1,1.0
1,2,0.0,14.03,17.64,31.96,1,1,1.0
1,3,91.57,0.0,228.29000000000002,63.06,1,1,1.0
1,4,310.3,0.0,400.44,113.71,1,1,1.0
2,1,37.14,57.82,116.2,59.51,1,1,1.0
2,2,0.0,14.03,10.6,28.67,1,1,1.0
2,3,91.57,0.0,227.81,63.06,1,1,1.0
2,4,309.84,0.0,400.18,113.57,1,1,1.0
3,1,20.28,54.83,112.24000000000001,57.739999999999995,1,1,1.0
3,3,91.57,0.0,227.34000000000003,63.06,1,1,1.0
3,4,309.39,0.0,399.9,113.42,1,1,1.0
4,1,3.41,51.84,108.29,55.959999999999994,1,1,1.0
4,3,91.57,0.0,226.87,63.06,1,1,1.0
4,4,308.93,0.0,399.64000000000004,113.28,1,1,1.0
5,1,0.0,49.3,93.0,53.8,1,1,1.0
5,3,91.57,0.0,226.40000000000003,63.06,1,1,1.0
5,4,308.48,0.0,399.37,113.13,1,1,1.0
6,1,0.0,46.46,74.0,51.63999999999999,1,1,1.0
6,3,91.57,0.0,225.93,63.06,1,1,1.0
6,4,308.02,0.0,399.1,112.99,1,1,1.0
7,1,0.0,44.13,57.7,48.77,1,1,1.0
7,3,91.57,0.0,225.45999999999998,63.06,1,1,1.0
7,4,307.57,0.0,398.83,112.85,1,1,1.0
8,1,0.0,41.8,41.4,45.900000000000006,1,1,1.0
8,3,91.57,0.0,224.99,63.06,1,1,1.0
8,4,307.11,0.0,398.55999999999995,112.7,1,1,1.0
9,1,0.0,41.8,25.3,40.900000000000006,1,1,1.0
9,3,91.57,0.0,224.51999999999998,63.06,1,1,1.0
9,4,306.66,0.0,398.29,112.56,1,1,1.0
10,1,0.0,41.8,12.4,38.400000000000006,1,1,1.0
10,3,91.57,0.0,224.04000000000002,63.06,1,1,1.0
10,4,306.2,0.0,398.03000000000003,112.41,1,1,1.0
10,5,915.95,191.58,44.049999999999955,75.52000000000001,1,1,1.0
11,3,91.57,0.0,223.57,63.06,1,1,1.0
11,4,306.21,0.0,397.95,112.26,1,1,1.0
11,5,870.7,180.6,89.29999999999995,86.70000000000002,1,1,1.0
12,3,91.57,0.0,223.10000000000002,63.06,1,1,1.0
12,4,306.22,0.0,397.87,112.11,1,1,1.0
12,5,828.24,171.42,131.76,93.97999999999999,1,1,1.0
13,3,91.57,0.0,222.63,63.06,1,1,1.0
13,4,306.24,0.0,397.78,111.96,1,1,1.0
13,5,780.4,159.1,179.60000000000002,108.6,1,1,1.0
14,3,91.66,0.0,222.51000000000002,62.88,1,1,1.0
14,4,306.25,0.0,397.71000000000004,111.81,1,1,1.0
14,5,739.73,150.98,220.26999999999998,120.82000000000002,1,1,1.0
14,6,0.0,177.68,18.37,52.66,1,1,1.0
15,3,91.75,0.0,222.38,62.7,1,1,1.0
15,4,306.26,0.0,397.63,111.65,1,1,1.0
15,5,699.07,142.85,260.92999999999995,118.04999999999998,1,1,1.0
15,6,0.0,165.33,33.5,72.76999999999998,1,1,1.0
16,3,91.83,0.0,222.27000000000004,62.53,1,1,1.0
16,4,306.27,0.0,397.55000000000007,111.5,1,1,1.0
16,5,658.4,134.73,271.09000000000003,115.32000000000002,1,1,1.0
16,6,0.0,164.27,52.9,87.13,1,1,1.0
17,3,91.92,0.0,222.14999999999998,62.35,1,1,1.0
17,4,306.28,0.0,397.47,111.35,1,1,1.0
17,5,622.4,129.08,257.20000000000005,109.32,1,1,1.0
17,6,0.0,163.2,72.31,101.5,1,1,1.0
18,3,92.01,0.0,222.01999999999998,62.17,1,1,1.0
18,4,306.3,0.0,397.39000000000004,111.2,1,1,1.0
18,5,589.69,123.51,241.6099999999999,105.95,1,1,1.0
18,6,0.0,168.8,91.2,110.80000000000001,1,1,1.0
19,3,92.1,0.0,221.9,61.99,1,1,1.0
19,4,306.31,0.0,397.31,111.05,1,1,1.0
19,5,549.3,117.93,243.30000000000007,102.59,1,1,1.0
19,6,0.0,172.8,115.87,121.59999999999997,1,1,1.0
20,3,92.19,0.0,221.78000000000003,61.82,1,1,1.0
20,4,306.32,0.0,397.22999999999996,110.9,1,1,1.0
20,5,519.15,112.36,234.75,99.22000000000001,1,1,1.0
20,6,0.0,180.69,140.5,127.91000000000003,1,1,1.0
21,3,92.28,0.0,221.65,61.64,1,1,1.0
21,4,306.33,0.0,397.15000000000003,110.75,1,1,1.0
21,5,489.01,106.79,226.19000000000005,95.84999999999998,1,1,1.0
21,6,0.0,189.67,168.5,129.83,1,1,1.0
22,3,92.37,0.0,221.52999999999997,61.46,1,1,1.0
22,4,306.34,0.0,397.08,110.59,1,1,1.0
22,5,458.86,101.22,217.64,92.47999999999999,1,1,1.0
22,6,0.0,197.35,194.6,137.85,1,1,1.0
23,3,92.46,0.0,221.41000000000003,61.28,1,1,1.0
23,4,306.36,0.0,396.99,110.44,1,1,1.0
23,5,431.18,97.19,208.92000000000002,90.00999999999999,1,1,1.0
23,6,13.77,208.19,211.42999999999998,143.20999999999998,1,1,1.0
24,3,92.54,0.0,221.28999999999996,61.11,1,1,1.0
24,4,306.37,0.0,396.90999999999997,110.29,1,1,1.0
24,5,403.5,93.16,200.20000000000005,87.53999999999999,1,1,1.0
24,6,38.3,217.98,223.25,151.42,1,1,1.0
25,3,92.63,0.0,221.17000000000002,60.93,1,1,1.0
25,4,306.38,0.0,396.84000000000003,110.14,1,1,1.0
25,5,380.68,89.14,190.42000000000002,83.91000000000001,1,1,1.0
25,6,62.84,227.78,235.05999999999997,159.61999999999998,1,1,1.0
26,3,92.72,0.0,221.04999999999998,60.75,1,1,1.0
26,4,306.39,0.0,396.76,109.99,1,1,1.0
26,5,357.87,85.11,180.63,80.29,1,1,1.0
26,6,87.37,237.58,252.73000000000002,171.92,1,1,1.0
27,3,92.81,0.0,220.92000000000002,60.57,1,1,1.0
27,4,306.4,0.0,396.68000000000006,109.84,1,1,1.0
27,5,335.05,81.08,175.32,78.58999999999999,1,1,1.0
27,6,111.9,247.37,279.9,184.23000000000002,1,1,1.0
28,3,92.9,0.0,220.79999999999998,60.4,1,1,1.0
28,4,306.42,0.0,396.59,109.68,1,1,1.0
28,5,312.24,77.06,169.99,76.87,1,1,1.0
28,6,140.14,263.49,296.36,194.51,1,1,1.0
29,3,92.99,0.0,220.68,60.22,1,1,1.0
29,4,306.43,0.0,396.52000000000004,109.53,1,1,1.0
29,5,289.42,73.03,164.68,75.16999999999999,1,1,1.0
29,7,915.18,187.73,44.82000000000005,63.96000000000001,1,1,1.0
29,6,180.28,280.27,312.02,206.73000000000002,1,1,1.0
30,3,93.08,0.0,220.55,60.04,1,1,1.0
30,4,306.44,0.0,396.44,109.38,1,1,1.0
30,5,270.1,70.66,166.52999999999997,73.75,1,1,1.0
30,7,865.17,171.86,94.83000000000004,75.42999999999998,1,1,1.0
30,6,220.42,297.04,335.7800000000001,219.75999999999993,1,1,1.0
31,3,93.17,0.0,220.43,59.86,1,1,1.0
31,4,306.45,0.0,396.35999999999996,109.23,1,1,1.0
